ICN,WeaponsList
201014598,Explosive
201014598, IED
201014560,Explosive
201014560, IED
201014559,Explosive
201014559, IED
201014565,Explosive
201014565, IED
201014597,Explosive
201014597, IED
201014562,Explosive
201014562, IED
201012300,Firearm
201012738,Firearm
201014563,Firearm
201014567,Firearm
201012765,Firearm
201012359,Firearm
201011107,Firearm
201012745,Firearm
201012971,Firearm
201012991,Firearm
201012633,Firearm
201012633, Missile/Rocket
201013638,Firebomb/Incendiary
201012562,Missile/Rocket
201012630,Missile/Rocket
201014591,Missile/Rocket
201014564,Missile/Rocket
201014578,Mortar/Artillery
201012914,Mortar/Artillery
201012974,Primitive
201013444,Unknown
201012913,Unknown
201012750,Unknown
201014617,Explosive
201014617, Firearm
201014617, IED
201013005,Explosive
201013005, IED
201013001,Explosive
201013001, IED
201013115,Explosive
201013115, IED
201014592,Explosive
201014592, IED
201014594,Explosive
201014594, IED
201014583,Explosive
201014583, IED
201014593,Explosive
201014593, IED
201013266,Explosive
201013266, IED
201013003,Firearm
201012365,Firearm
201012307,Firearm
201012302,Firearm
201014595,Firearm
201014634,Firearm
201014590,Firearm
201014629,Firearm
201014171,Firearm
201013505,Firearm
201013114,Grenade
201013589,Grenade
201013000,IED
201013000, Vehicle bomb
201014625,IED
201014625, Vehicle bomb
201012667,IED
201012667, Vehicle bomb
201014601,Missile/Rocket
201013267,Missile/Rocket
201013186,Unknown
201013929,Unknown
201013619,Unknown
201013352,Unknown
201012486,Explosive
201013004,Explosive
201013004, IED
201013110,Explosive
201013110, IED
201014587,Explosive
201014587, IED
201014589,Explosive
201014589, IED
201013296,Explosive
201013296, IED
201012641,Explosive
201012641, IED
201013111,Firearm
201014588,Firearm
201014638,Firearm
201013270,Firearm
201013269,Firearm
201014172,Firearm
201011818,Firearm
201013295,Grenade
201013294,Grenade
201012550,IED
201012550, Vehicle bomb
201013093,Unknown
201013009,Explosive
201013009, IED
201012612,Explosive
201012612, IED
201014479,Explosive
201014479, IED
201013341,Explosive
201013341, IED
201013302,Explosive
201013302, IED
201013305,Explosive
201013305, IED
201013282,Explosive
201013282, IED
201013324,Explosive
201013324, IED
201013401,Explosive
201013401, IED
201013323,Explosive
201013323, IED
201013245,Firearm
201013008,Firearm
201013042,Firearm
201013268,Firearm
201013273,Firearm
201013809,Firearm
201013298,Firearm
201013272,Firearm
201013486,Firearm
201013485,Firearm
201012977,Firearm
201012978,Firearm
201012985,Firearm
201012480,Firebomb/Incendiary
201012629,Firebomb/Incendiary
201012629, Unknown
201013325,Grenade
201013276,Grenade
201013327,Grenade
201013342,Grenade
201014693,IED
201014693, Landmine
201013344,Missile/Rocket
201013275,Missile/Rocket
201012478,Primitive
201013145,Unknown
201013120,Unknown
201013185,Unknown
201013016,Unknown
201013553,Unknown
201013867,Explosive
201013660,Explosive
201013660, IED
201013011,Explosive
201013011, IED
201012551,Explosive
201012551, IED
201012635,Explosive
201012635, IED
201014405,Explosive
201014405, IED
201014403,Explosive
201014403, IED
201014357,Explosive
201014357, IED
201014400,Explosive
201014400, IED
201014396,Explosive
201014396, IED
201013328,Explosive
201013328, IED
201012560,Explosive
201012560, IED
201012560, Unknown
201013108,Firearm
201013039,Firearm
201013021,Firearm
201013040,Firearm
201013020,Firearm
201013041,Firearm
201013271,Firearm
201012527,Firearm
201012625,Firearm
201014392,Firearm
201014356,Firearm
201014355,Firearm
201014780,Firearm
201014362,Firearm
201013288,Firearm
201013286,Firearm
201013446,Firearm
201012638,Firearm
201012637,Firearm
201014354,Firearm
201014354, Firebomb/Incendiary
201013081,Firebomb/Incendiary
201013043,Grenade
201013330,Grenade
201013403,Grenade
201013331,Grenade
201013015,Missile/Rocket
201013549,Primitive
201013045,Unknown
201013117,Unknown
201013086,Unknown
201012515,Unknown
201013548,Unknown
201013546,Unknown
201012707,Explosive
201013106,Explosive
201013106, IED
201013051,Explosive
201013051, IED
201013077,Explosive
201013077, IED
201013105,Explosive
201013105, IED
201014252,Explosive
201014252, IED
201014322,Explosive
201014322, IED
201012490,Explosive
201012490, IED
201014268,Explosive
201014268, IED
201014347,Explosive
201014347, IED
201014304,Explosive
201014304, IED
201014257,Explosive
201014257, IED
201014267,Explosive
201014267, IED
201014259,Explosive
201014259, IED
201014255,Explosive
201014255, IED
201014308,Explosive
201014308, IED
201014337,Firearm
201014315,Firearm
201014249,Firearm
201013812,Firearm
201013510,Firearm
201012522,Firearm
201012522, Unknown
201012660,Firearm
201012660, Unknown
201013808,Firearm
201013808, Unknown
201012604,Firearm
201012604, Unknown
201013044,Firebomb/Incendiary
201013229,Firebomb/Incendiary
201014306,Grenade
201013048,Primitive
201012711,Primitive
201012711, Unknown
201013335,RPG
201014540,Unknown
201012753,Unknown
201012752,Unknown
201012721,Explosive
201012953,Explosive
201012953, IED
201012998,Explosive
201012998, IED
201013062,Explosive
201013062, IED
201012967,Explosive
201012967, IED
201013198,Explosive
201013198, IED
201013055,Explosive
201013055, IED
201013134,Explosive
201013134, IED
201013056,Explosive
201013056, IED
201013650,Explosive
201013650, IED
201013024,Firearm
201012961,Firearm
201012954,Firearm
201012768,Firearm
201013123,Firearm
201013201,Firearm
201013239,Firearm
201013545,Firearm
201013493,Firearm
201013644,Firearm
201013644, Mortar/Artillery
201013118,IED
201013118, Vehicle bomb
201012987,Missile/Rocket
201013685,Primitive
201013667,Unknown
201012710,Unknown
201012964,Explosive
201012964, IED
201012960,Explosive
201012960, IED
201013315,Explosive
201013315, IED
201013309,Explosive
201013309, IED
201013350,Explosive
201013350, IED
201013312,Explosive
201013312, IED
201013190,Explosive
201013190, IED
201013759,Explosive
201013759, IED
201012925,Firearm
201013002,Firearm
201013317,Firearm
201013347,Firearm
201013364,Firearm
201013450,Firearm
201013436,Firearm
201013599,Firearm
201013376,Firearm
201013213,Firearm
201013244,Firearm
201013297,Firearm
201014160,Firearm
201012980,Firearm
201013552,Firearm
201012979,Firearm
201013373,Firearm
201013373, Grenade
201013704,Firearm
201013704, Mortar/Artillery
201013069,Firearm
201013069, Primitive
201013193,Firearm
201013193, Primitive
201013499,Firearm
201013499, RPG
201012957,Firearm
201012957, Toxic
201012981,Firearm
201012981, Unknown
201013445,Grenade
201013651,Grenade
201012742,IED
201012742, Vehicle bomb
201012958,Missile/Rocket
201013287,Missile/Rocket
201012989,Mortar/Artillery
201013488,Mortar/Artillery
201012982,Unknown
201012754,Unknown
201012761,Explosive
201013038,Explosive
201013038, IED
201013012,Explosive
201013012, IED
201013010,Explosive
201013010, IED
201013543,Explosive
201013543, IED
201013523,Explosive
201013523, IED
201013528,Explosive
201013528, IED
201013551,Explosive
201013551, IED
201013618,Explosive
201013618, IED
201013520,Explosive
201013520, IED
201013066,Firearm
201013933,Firearm
201014650,Firearm
201012764,Firearm
201012733,Firearm
201012740,Firearm
201013532,Firearm
201013639,Firearm
201013615,Firearm
201013506,Firearm
201013617,Firearm
201013192,Firearm
201013289,Firearm
201013292,Firearm
201013550,Firearm
201013022,Firearm
201013022, Primitive
201013716,Firearm
201013716, RPG
201012833,Firebomb/Incendiary
201012813,Firebomb/Incendiary
201013672,Firebomb/Incendiary
201013672, Unknown
201013466,Grenade
201013017,IED
201013017, Vehicle bomb
201013616,IED
201013616, Vehicle bomb
201013554,Mortar/Artillery
201013469,Other
201013614,Primitive
201012746,Primitive
201012746, Unknown
201012820,Explosive
201013492,Explosive
201012929,Explosive
201012929, IED
201013054,Explosive
201013054, IED
201013047,Explosive
201013047, IED
201013019,Explosive
201013019, IED
201013057,Explosive
201013057, IED
201013052,Explosive
201013052, IED
201013643,Explosive
201013643, IED
201013642,Explosive
201013642, IED
201013645,Explosive
201013645, IED
201013641,Explosive
201013641, IED
201013649,Explosive
201013649, IED
201013223,Explosive
201013223, IED
201013026,Firearm
201012835,Firearm
201013646,Firearm
201013648,Firearm
201013647,Firearm
201013226,Firearm
201013217,Firearm
201012927,Firearm
201012927, Firebomb/Incendiary
201013018,Grenade
201013231,Grenade
201012808,IED
201012808, Landmine
201012706,IED
201012706, Other
201012744,IED
201012744, Vehicle bomb
201013300,Mortar/Artillery
201012814,Primitive
201012815,Primitive
201013050,Unknown
201013031,Explosive
201013031, IED
201013666,Explosive
201013666, IED
201013699,Explosive
201013699, IED
201013032,Firearm
201013034,Firearm
201013160,Firearm
201013670,Firearm
201013686,Firearm
201013251,Firearm
201012995,Firearm
201013059,Firebomb/Incendiary
201013788,Firebomb/Incendiary
201012983,Grenade
201012856,Grenade
201013029,Unknown
201013028,Unknown
201013030,Unknown
201013578,Explosive
201013578, IED
201013433,Explosive
201013433, IED
201013582,Explosive
201013582, IED
201013629,Explosive
201013629, IED
201013419,Explosive
201013419, IED
201013626,Explosive
201013626, IED
201013440,Explosive
201013440, IED
201013079,Explosive
201013079, IED
201013723,Explosive
201013723, IED
201013728,Explosive
201013728, IED
201013693,Explosive
201013693, IED
201013690,Explosive
201013690, IED
201013449,Explosive
201013449, IED
201013803,Explosive
201013803, IED
201013425,Firearm
201013674,Firearm
201013423,Firearm
201013428,Firearm
201013627,Firearm
201013625,Firearm
201013437,Firearm
201012966,Firearm
201013739,Firearm
201013720,Firearm
201012936,Firearm
201013736,Firearm
201013692,Firearm
201013447,Firearm
201013542,Firearm
201013442,Firearm
201013442, Firebomb/Incendiary
201012933,Firearm
201012933, IED
201012933, Landmine
201012871,Firebomb/Incendiary
201012905,Firebomb/Incendiary
201013529,Grenade
201013726,Mortar/Artillery
201012870,Primitive
201013416,RPG
201013432,RPG
201013438,Unknown
201013829,Unknown
201013566,Explosive
201013566, IED
201013805,Explosive
201013805, IED
201013718,Explosive
201013718, IED
201013608,Explosive
201013608, IED
201013659,Explosive
201013659, IED
201013573,Explosive
201013573, IED
201013804,Explosive
201013804, IED
201013724,Explosive
201013724, IED
201013598,Explosive
201013598, IED
201013798,Explosive
201013798, IED
201013817,Explosive
201013817, IED
201013815,Explosive
201013815, IED
201013818,Explosive
201013818, IED
201013802,Explosive
201013802, IED
201013820,Explosive
201013820, IED
201013814,Explosive
201013814, IED
201013844,Explosive
201013844, IED
201013822,Explosive
201013822, IED
201013813,Explosive
201013813, IED
201013831,Explosive
201013831, IED
201013807,Explosive
201013807, IED
201013677,Firearm
201013570,Firearm
201013678,Firearm
201013434,Firearm
201013717,Firearm
201012895,Firearm
201013847,Firearm
201013842,Firearm
201014107,Firearm
201013832,Firearm
201013826,Firearm
201013811,Firearm
201012992,Firearm
201013713,Firearm
201013713, Firebomb/Incendiary
201013767,Firearm
201013767, Grenade
201013756,Firearm
201013756, RPG
201013796,Firearm
201013796, RPG
201013761,Firearm
201013761, RPG
201013758,Firearm
201013758, RPG
201013430,Firebomb/Incendiary
201013516,Firebomb/Incendiary
201013740,Grenade
201013698,Grenade
201013749,Missile/Rocket
201013769,Missile/Rocket
201013742,Missile/Rocket
201013751,Missile/Rocket
201013748,Missile/Rocket
201013787,Missile/Rocket
201013743,Missile/Rocket
201013786,Missile/Rocket
201013821,Missile/Rocket
201013709,Missile/Rocket
201013709, Mortar/Artillery
201013708,Missile/Rocket
201013708, Mortar/Artillery
201013712,Missile/Rocket
201013712, Mortar/Artillery
201013711,Missile/Rocket
201013711, Mortar/Artillery
201013623,Primitive
201013474,Primitive
201013753,RPG
201013783,RPG
201013722,RPG
201013738,Unknown
201013792,Unknown
201013611,Unknown
201013800,Unknown
201013801,Unknown
201013779,Unknown
201013610,Unknown
201013725,Unknown
201013777,Unknown
201013621,Unknown
201013733,Unknown
201013794,Unknown
201013564,Unknown
201013768,Unknown
201013790,Unknown
201013778,Unknown
201013773,Unknown
201013603,Unknown
201013793,Unknown
201013776,Unknown
201013791,Unknown
201013571,Unknown
201013789,Unknown
201013734,Unknown
201013605,Unknown
201013774,Unknown
201012910,Unknown
201012955,Unknown
201013480,Unknown
201013470,Unknown
201013834,Unknown
201013694,Explosive
201013694, Firearm
201013694, IED
201013563,Explosive
201013563, IED
201013601,Explosive
201013601, IED
201013561,Explosive
201013561, IED
201013849,Explosive
201013849, IED
201013856,Explosive
201013856, IED
201013850,Explosive
201013850, IED
201013854,Explosive
201013854, IED
201013701,Explosive
201013701, IED
201013700,Explosive
201013700, IED
201013459,Firearm
201012897,Firearm
201013426,Firearm
201013766,Firearm
201013424,Firearm
201012984,Firearm
201012986,Firearm
201013823,Firearm
201013823, Mortar/Artillery
201013757,Firearm
201013757, RPG
201013762,Firearm
201013762, RPG
201013760,Firearm
201013760, RPG
201013754,Firearm
201013754, RPG
201012976,Firebomb/Incendiary
201013858,Firebomb/Incendiary
201013697,Firebomb/Incendiary
201013859,Grenade
201013750,Missile/Rocket
201013744,Missile/Rocket
201013747,Missile/Rocket
201013853,Missile/Rocket
201013676,Mortar/Artillery
201013453,Mortar/Artillery
201013939,Mortar/Artillery
201013855,Mortar/Artillery
201013454,Primitive
201013107,Primitive
201012999,Primitive
201012999, Unknown
201013007,Unknown
201013481,Unknown
201013478,Unknown
201013872,Explosive
201013375,Explosive
201013879,Explosive
201013879, Firearm
201013879, IED
201013819,Explosive
201013819, Firearm
201013819, IED
201013455,Explosive
201013455, IED
201013462,Explosive
201013462, IED
201013457,Explosive
201013457, IED
201013460,Explosive
201013460, IED
201013948,Explosive
201013948, IED
201013940,Explosive
201013940, IED
201013935,Explosive
201013935, IED
201013945,Explosive
201013945, IED
201013946,Explosive
201013946, IED
201013880,Explosive
201013880, IED
201013936,Explosive
201013936, IED
201013873,Explosive
201013873, IED
201013705,Explosive
201013705, IED
201013752,Explosive
201013752, IED
201013655,Firearm
201013473,Firearm
201013464,Firearm
201013594,Firearm
201013072,Firearm
201013864,Firearm
201013866,Firearm
201013865,Firearm
201013943,Firearm
201013874,Firearm
201013377,Firearm
201013365,Firearm
201013006,Firearm
201013006, Other
201013784,Firearm
201013784, Other
201013755,Firearm
201013755, RPG
201013033,Grenade
201013878,IED
201013878, Vehicle bomb
201013950,IED
201013950, Vehicle bomb
201013745,Missile/Rocket
201013456,Missile/Rocket
201013746,Missile/Rocket
201013877,Primitive
201013023,Primitive
201013023, Unknown
201013595,Unknown
201013102,Unknown
201013828,Explosive
201013490,Explosive
201013490, IED
201013656,Explosive
201013656, IED
201013557,Explosive
201013557, IED
201013591,Explosive
201013591, IED
201013071,Explosive
201013071, IED
201013402,Explosive
201013402, IED
201013084,Explosive
201013084, IED
201014003,Explosive
201014003, IED
201014057,Explosive
201014057, IED
201013988,Explosive
201013988, IED
201014017,Explosive
201014017, IED
201013986,Explosive
201013986, IED
201013998,Explosive
201013998, IED
201014048,Explosive
201014048, IED
201014070,Explosive
201014070, IED
201013969,Explosive
201013969, IED
201013999,Explosive
201013999, IED
201014014,Explosive
201014014, IED
201013727,Explosive
201013727, IED
201013735,Explosive
201013735, IED
201013875,Explosive
201013875, Other
201013471,Firearm
201013502,Firearm
201014020,Firearm
201014097,Firearm
201013911,Firearm
201013907,Firearm
201013721,Firearm
201013730,Firearm
201013719,Firearm
201013366,Firearm
201013303,Firearm
201013702,Firearm
201013558,Firebomb/Incendiary
201014019,IED
201014019, Vehicle bomb
201013981,IED
201013981, Vehicle bomb
201013973,IED
201013973, Vehicle bomb
201014002,IED
201014002, Vehicle bomb
201014001,IED
201014001, Vehicle bomb
201014049,IED
201014049, Vehicle bomb
201014012,IED
201014012, Vehicle bomb
201014058,IED
201014058, Vehicle bomb
201014054,IED
201014054, Vehicle bomb
201013993,IED
201013993, Vehicle bomb
201013971,IED
201013971, Vehicle bomb
201013990,IED
201013990, Vehicle bomb
201013977,IED
201013977, Vehicle bomb
201013983,Missile/Rocket
201013463,Toxic
201013475,Unknown
201013487,Unknown
201014750,Unknown
201013673,Unknown
201014709,Unknown
201013027,Unknown
201014197,Unknown
201013036,Explosive
201013857,Explosive
201013963,Explosive
201013963, Firearm
201014087,Explosive
201014087, Firearm
201014087, IED
201013507,Explosive
201013507, IED
201013513,Explosive
201013513, IED
201014100,Explosive
201014100, IED
201014099,Explosive
201014099, IED
201014088,Explosive
201014088, IED
201014094,Explosive
201014094, IED
201013771,Explosive
201013771, IED
201013509,Firearm
201013556,Firearm
201013483,Firearm
201013511,Firearm
201013074,Firearm
201013035,Firearm
201014131,Firearm
201013781,Firearm
201013732,Firearm
201013782,Firearm
201013780,Firearm
201013301,Firearm
201013785,Firearm
201013785, Unknown
201013053,Firebomb/Incendiary
201013037,Firebomb/Incendiary
201013772,Firebomb/Incendiary
201013515,Grenade
201013049,Grenade
201013770,Grenade
201013360,Grenade
201014091,IED
201014091, Vehicle bomb
201013362,IED
201013362, Vehicle bomb
201013046,Primitive
201013046, Unknown
201013491,Unknown
201013085,Unknown
201014198,Unknown
201014081,Unknown
201014079,Unknown
201014084,Unknown
201014607,Unknown
201013378,Explosive
201013378, IED
201013458,Explosive
201013458, IED
201014108,Explosive
201014108, IED
201014102,Explosive
201014102, IED
201014104,Explosive
201014104, IED
201014106,Explosive
201014106, IED
201013662,Explosive
201013662, IED
201013731,Firearm
201014105,Firearm
201013585,Firearm
201013580,Firearm
201013661,Firearm
201013257,Firearm
201013264,Firearm
201014103,Mortar/Artillery
201013461,Unknown
201013380,Unknown
201014711,Unknown
201013795,Unknown
201013356,Explosive
201013356, IED
201013441,Explosive
201013441, IED
201013443,Explosive
201013443, IED
201014145,Explosive
201014145, IED
201013696,Explosive
201013696, IED
201013679,Explosive
201013679, IED
201013680,Explosive
201013680, IED
201013381,Firearm
201013379,Firearm
201013382,Firearm
201013504,Firearm
201014144,Firearm
201014138,Firearm
201013238,Firearm
201013254,Firearm
201013590,Firearm
201013590, Primitive
201013664,Firearm
201013664, Primitive
201013806,Firearm
201013806, RPG
201013400,Firearm
201013400, Unknown
201013116,Firebomb/Incendiary
201013113,Firebomb/Incendiary
201013092,Firebomb/Incendiary
201013092, Unknown
201013706,Missile/Rocket
201013706, Mortar/Artillery
201013355,Toxic
201013386,Unknown
201013383,Unknown
201013104,Unknown
201014205,Unknown
201014090,Unknown
201014083,Unknown
201014222,Explosive
201014222, Firearm
201014222, Firebomb/Incendiary
201014222, Grenade
201014222, IED
201013565,Explosive
201013565, IED
201013384,Explosive
201013384, IED
201013389,Explosive
201013389, IED
201013399,Explosive
201013399, IED
201013385,Explosive
201013385, IED
201013567,Explosive
201013567, IED
201013476,Explosive
201013476, IED
201013953,Explosive
201013953, IED
201014168,Explosive
201014168, IED
201014183,Explosive
201014183, IED
201014166,Explosive
201014166, IED
201013682,Explosive
201013682, IED
201013354,Explosive
201013354, IED
201013334,Explosive
201013334, IED
201013338,Explosive
201013338, IED
201013338, Vehicle bomb
201013477,Firearm
201013397,Firearm
201013343,Firearm
201014721,Firearm
201013112,Firearm
201013260,Firearm
201013256,Firearm
201013258,Firearm
201013255,Firearm
201013290,Firearm
201013290, Primitive
201013388,Firebomb/Incendiary
201013166,Firebomb/Incendiary
201013242,Grenade
201013242, RPG
201014170,IED
201014170, Vehicle bomb
201013467,Missile/Rocket
201013394,Missile/Rocket
201013479,Missile/Rocket
201013479, Mortar/Artillery
201013729,Mortar/Artillery
201014165,Mortar/Artillery
201014092,Primitive
201013396,Unknown
201013395,Unknown
201013101,Unknown
201013165,Unknown
201014216,Unknown
201014211,Unknown
201014220,Unknown
201014213,Unknown
201014208,Unknown
201013392,Explosive
201013392, IED
201013393,Explosive
201013393, IED
201013346,Explosive
201013346, IED
201013359,Explosive
201013359, IED
201014174,Explosive
201014174, IED
201014177,Explosive
201014177, IED
201014176,Explosive
201014176, IED
201014180,Explosive
201014180, IED
201013472,Explosive
201013472, IED
201013468,Explosive
201013468, IED
201013308,Explosive
201013308, IED
201013202,Explosive
201013202, Primitive
201013398,Firearm
201013149,Firearm
201013151,Firearm
201014807,Firearm
201014188,Firearm
201014189,Firearm
201013596,Firearm
201013684,Firearm
201013841,Firearm
201013351,Firearm
201013353,Firearm
201013345,Firearm
201013345, Firebomb/Incendiary
201013597,Firearm
201013597, Firebomb/Incendiary
201014179,Firebomb/Incendiary
201013600,Firebomb/Incendiary
201013496,Missile/Rocket
201013431,Missile/Rocket
201013390,Missile/Rocket
201013390, Unknown
201013299,Other
201013299, Unknown
201014223,Primitive
201014223, Unknown
201013391,Unknown
201013420,Unknown
201013410,Unknown
201014391,Unknown
201014224,Unknown
201013281,Explosive
201013413,Explosive
201013413, IED
201013429,Explosive
201013429, IED
201014190,Explosive
201014190, IED
201013422,Firearm
201013421,Firearm
201013349,Firearm
201014728,Firearm
201013207,Firearm
201013669,Firearm
201013606,Firearm
201013668,Firearm
201013688,Firearm
201013775,Firearm
201014341,Firearm
201013893,Firearm
201013671,Firearm
201013671, Firebomb/Incendiary
201014424,Firearm
201014424, Mortar/Artillery
201013500,Firearm
201013500, Other
201013500, Primitive
201013212,Grenade
201013253,Grenade
201014010,IED
201014010, Landmine
201013417,Missile/Rocket
201013146,Primitive
201013208,Primitive
201013665,Primitive
201014013,Primitive
201014321,Primitive
201013498,Unknown
201013799,Unknown
201014227,Unknown
201014231,Unknown
201014226,Unknown
201014277,Explosive
201014275,Explosive
201014275, Grenade
201014275, IED
201014071,Explosive
201014071, IED
201013922,Explosive
201013922, IED
201014075,Explosive
201014075, IED
201014715,Explosive
201014715, IED
201014740,Explosive
201014740, IED
201014712,Explosive
201014712, IED
201014707,Explosive
201014707, IED
201014708,Explosive
201014708, IED
201013527,Explosive
201013527, IED
201013612,Explosive
201013612, IED
201013522,Explosive
201013522, IED
201014148,Firearm
201014060,Firearm
201014192,Firearm
201013408,Firearm
201014816,Firearm
201014367,Firearm
201014279,Firearm
201014028,Firearm
201014242,Firearm
201013525,Firearm
201014149,Firearm
201014149, Firebomb/Incendiary
201013407,Firearm
201013407, Firebomb/Incendiary
201014370,Firearm
201014370, Firebomb/Incendiary
201014368,Firearm
201014368, Firebomb/Incendiary
201013280,Firearm
201013280, Unknown
201013912,Firebomb/Incendiary
201013284,Firebomb/Incendiary
201014742,Grenade
201013906,IED
201013906, Vehicle bomb
201015177,Landmine
201014064,Missile/Rocket
201013909,Missile/Rocket
201013285,Primitive
201013921,Unknown
201014076,Unknown
201014239,Unknown
201014236,Unknown
201014271,Explosive
201014137,Explosive
201014137, IED
201014749,Explosive
201014749, IED
201014528,Explosive
201014528, IED
201014528, Landmine
201014552,Firearm
201014139,Firearm
201014810,Firearm
201014792,Firearm
201014747,Firearm
201014831,Firearm
201014805,Firearm
201014814,Firearm
201014284,Firearm
201014372,Firearm
201014281,Firearm
201014374,Firearm
201014387,Firearm
201013409,Firearm
201014445,Firearm
201014401,Firearm
201013517,Firearm
201014039,Firearm
201014353,Firearm
201014353, Mortar/Artillery
201013952,Firearm
201013952, Primitive
201014736,Firebomb/Incendiary
201014845,Firebomb/Incendiary
201014845, Primitive
201013915,Grenade
201014163,Missile/Rocket
201014142,Mortar/Artillery
201013917,Unknown
201014056,Unknown
201014558,Unknown
201014406,Unknown
201014276,Explosive
201014276, Firearm
201013958,Explosive
201013958, IED
201013960,Explosive
201013960, IED
201014820,Explosive
201014820, IED
201014764,Explosive
201014764, IED
201014779,Explosive
201014779, IED
201014288,Explosive
201014288, IED
201014318,Explosive
201014318, IED
201014377,Explosive
201014377, IED
201014297,Explosive
201014297, IED
201014247,Explosive
201014247, IED
201013588,Explosive
201013588, IED
201014524,Firearm
201014130,Firearm
201014044,Firearm
201013989,Firearm
201014046,Firearm
201014121,Firearm
201014055,Firearm
201014041,Firebomb/Incendiary
201014416,IED
201014416, Vehicle bomb
201014132,Missile/Rocket
201013489,Primitive
201013568,Unknown
201014240,Unknown
201014543,Unknown
201014717,Unknown
201014447,Explosive
201013927,Explosive
201013927, IED
201014022,Explosive
201014022, IED
201014027,Explosive
201014027, IED
201014848,Explosive
201014848, IED
201014850,Explosive
201014850, IED
201014327,Explosive
201014327, IED
201014123,Firearm
201014382,Firearm
201014332,Firearm
201014385,Firearm
201014384,Firearm
201014248,Firearm
201013521,Firearm
201013519,Firearm
201014110,Firearm
201014109,Firearm
201014068,Firearm
201014080,Firearm
201014089,Firearm
201014089, Firebomb/Incendiary
201014032,Firearm
201014032, Firebomb/Incendiary
201014032, Unknown
201014359,Firearm
201014359, Mortar/Artillery
201013518,Firearm
201013518, Unknown
201014380,Firebomb/Incendiary
201014030,IED
201014030, Vehicle bomb
201013919,IED
201013919, Vehicle bomb
201013920,IED
201013920, Vehicle bomb
201013965,Missile/Rocket
201014115,Mortar/Artillery
201014851,Mortar/Artillery
201014360,Primitive
201014745,Primitive
201014551,Unknown
201014495,Unknown
201014201,Unknown
201014544,Unknown
201014741,Unknown
201014978,Explosive
201014978, Firearm
201014978, IED
201014117,Explosive
201014117, IED
201013968,Explosive
201013968, IED
201014116,Explosive
201014116, IED
201013982,Explosive
201013982, IED
201014156,Explosive
201014156, IED
201014023,Explosive
201014023, IED
201013978,Explosive
201013978, IED
201014024,Explosive
201014024, IED
201014884,Explosive
201014884, IED
201014883,Explosive
201014883, IED
201014852,Explosive
201014852, IED
201014881,Explosive
201014881, IED
201014334,Explosive
201014334, IED
201013636,Explosive
201013636, IED
201013636, Vehicle bomb
201013955,Firearm
201013928,Firearm
201014113,Firearm
201013530,Firearm
201014916,Firearm
201014440,Firearm
201014439,Firearm
201014437,Firearm
201014336,Firearm
201016549,Firearm
201013637,Firearm
201013637, Firebomb/Incendiary
201014853,Firearm
201014853, Grenade
201014853, IED
201014853, Vehicle bomb
201015238,Firearm
201015238, IED
201015238, Mortar/Artillery
201013984,Firebomb/Incendiary
201013576,Firebomb/Incendiary
201014338,Grenade
201014085,Grenade
201014034,IED
201014034, Vehicle bomb
201013572,IED
201013572, Vehicle bomb
201015178,Landmine
201013932,Primitive
201014119,Unknown
201014066,Unknown
201014114,Unknown
201014533,Unknown
201014122,Unknown
201014797,Unknown
201014365,Unknown
201014451,Explosive
201015049,Explosive
201015049, IED
201014924,Explosive
201014924, IED
201015063,Explosive
201015063, IED
201014933,Explosive
201014933, IED
201015055,Explosive
201015055, IED
201015009,Explosive
201015009, IED
201014927,Explosive
201014927, IED
201014052,Explosive
201014052, IED
201014154,Explosive
201014154, IED
201014053,Explosive
201014053, IED
201014061,Explosive
201014061, IED
201014153,Explosive
201014153, IED
201013547,Explosive
201013547, IED
201013604,Explosive
201013604, IED
201013954,Firearm
201013862,Firearm
201014124,Firearm
201013562,Firearm
201015010,Firearm
201015070,Firearm
201014918,Firearm
201015054,Firearm
201014204,Firearm
201014256,Firearm
201013663,Firearm
201013544,Firearm
201015069,Firearm
201015069, Other
201013624,Firearm
201013624, Unknown
201014063,Firebomb/Incendiary
201013956,Firebomb/Incendiary
201013956, Unknown
201014045,IED
201014045, Vehicle bomb
201013897,Missile/Rocket
201013891,Missile/Rocket
201014129,Mortar/Artillery
201015067,Mortar/Artillery
201014150,Mortar/Artillery
201013957,Unknown
201014251,Explosive
201014449,Explosive
201014449, Firearm
201014449, Firebomb/Incendiary
201014449, IED
201014520,Explosive
201014520, IED
201014608,Explosive
201014608, IED
201014545,Explosive
201014545, IED
201013581,Explosive
201013581, IED
201015075,Explosive
201015075, IED
201015074,Explosive
201015074, IED
201014067,Explosive
201014067, IED
201014660,Firearm
201014519,Firearm
201014549,Firearm
201015076,Firearm
201015079,Firearm
201015077,Firearm
201014065,Firearm
201013537,Firearm
201014147,Firearm
201013501,Firearm
201013535,Firearm
201014576,Firearm
201014576, Mortar/Artillery
201014623,Firearm
201014623, RPG
201014624,Firearm
201014624, RPG
201014620,Firearm
201014620, RPG
201014658,Firearm
201014658, RPG
201014621,Firearm
201014621, RPG
201015008,Firebomb/Incendiary
201014254,Grenade
201014582,Grenade
201014029,IED
201014029, Missile/Rocket
201014378,IED
201014378, Other
201014062,IED
201014062, Vehicle bomb
201014662,Missile/Rocket
201014654,Missile/Rocket
201014655,Missile/Rocket
201014652,Missile/Rocket
201014653,Missile/Rocket
201014651,Missile/Rocket
